route,t,p,lat,lon,bearing,bsp,twa,twd,tws,gust,isSample,live,twd,tws,gust,
,1615011144,3/6/21 6:12 AM,26.05738,-80.12902,110.4,0,,,,,TRUE,,,,,"[-80.12902, 26.05738], "
,1615014747,3/6/21 7:12 AM,26.05737,-80.12899,10.2,0,,,,,TRUE,,,,,"[-80.12899, 26.05737], "
,1615018348,3/6/21 8:12 AM,26.05742,-80.12898,184.3,0,,,,,TRUE,,,,,"[-80.12898, 26.05742], "
,1615021950,3/6/21 9:12 AM,26.0573,-80.12899,24.2,0,,,,,TRUE,,,,,"[-80.12899, 26.0573], "
,1615025522,3/6/21 10:12 AM,26.05732,-80.12898,280.5,0,,,,,TRUE,,,,,"[-80.12898, 26.05732], "
,1615029154,3/6/21 11:12 AM,26.05734,-80.1291,77.4,0,,,,,TRUE,,,,,"[-80.1291, 26.05734], "
,1615032727,3/6/21 12:12 PM,26.05736,-80.129,119.1,0,,,,,TRUE,,,,,"[-80.129, 26.05736], "
,1615036327,3/6/21 1:12 PM,26.05735,-80.12898,249.6,0,,,,,TRUE,,,,,"[-80.12898, 26.05735], "
,1615039957,3/6/21 2:12 PM,26.05734,-80.12901,16.7,0,,,,,TRUE,,,,,"[-80.12901, 26.05734], "
,1615043557,3/6/21 3:12 PM,26.05749,-80.12896,214.5,0,,,,,TRUE,,,,,"[-80.12896, 26.05749], "
,1615047129,3/6/21 4:12 PM,26.05732,-80.12909,110.9,0,,,,,TRUE,,,,,"[-80.12909, 26.05732], "
,1615050759,3/6/21 5:12 PM,26.0572,-80.12874,339.3,0.1,,,,,TRUE,,,,,"[-80.12874, 26.0572], "
,1615054360,3/6/21 6:12 PM,26.05815,-80.12914,173.5,0.1,,,,,TRUE,,,,,"[-80.12914, 26.05815], "
,1615057932,3/6/21 7:12 PM,26.05736,-80.12904,306.6,0,,,,,TRUE,,,,,"[-80.12904, 26.05736], "
,1615061533,3/6/21 8:12 PM,26.0574,-80.1291,106.9,0,,,,,TRUE,,,,,"[-80.1291, 26.0574], "
,1615065135,3/6/21 9:12 PM,26.05737,-80.12899,290.4,0,,,,,TRUE,,,,,"[-80.12899, 26.05737], "
,1615068738,3/6/21 10:12 PM,26.05738,-80.12902,129,0,,,,,TRUE,,,,,"[-80.12902, 26.05738], "
,1615072339,3/6/21 11:12 PM,26.0573,-80.12891,303,0,,,,,TRUE,,,,,"[-80.12891, 26.0573], "
,1615075941,3/7/21 12:12 AM,26.05737,-80.12903,353.6,0,,,,,TRUE,,,,,"[-80.12903, 26.05737], "
,1615079544,3/7/21 1:12 AM,26.05745,-80.12904,146,0,,,,,TRUE,,,,,"[-80.12904, 26.05745], "
,1615083145,3/7/21 2:12 AM,26.05737,-80.12898,324.3,0,,,,,TRUE,,,,,"[-80.12898, 26.05737], "
,1615086777,3/7/21 3:12 AM,26.05742,-80.12902,232.6,0,,,,,TRUE,,,,,"[-80.12902, 26.05742], "
,1615090349,3/7/21 4:12 AM,26.05731,-80.12918,84.7,0,,,,,TRUE,,,,,"[-80.12918, 26.05731], "
,1615093950,3/7/21 5:12 AM,26.05734,-80.12882,295.8,0,,,,,TRUE,,,,,"[-80.12882, 26.05734], "
,1615097553,3/7/21 6:12 AM,26.05744,-80.12905,216.8,0,,,,,TRUE,,,,,"[-80.12905, 26.05744], "
,1615101183,3/7/21 7:13 AM,26.05738,-80.1291,56.3,0,,,,,TRUE,,,,,"[-80.1291, 26.05738], "
,1615104723,3/7/21 8:12 AM,26.05744,-80.129,152.3,0,,,,,TRUE,,,,,"[-80.129, 26.05744], "
,1615108356,3/7/21 9:12 AM,26.0572,-80.12886,313.9,0,,,,,TRUE,,,,,"[-80.12886, 26.0572], "
,1615111957,3/7/21 10:12 AM,26.05739,-80.12908,82.1,0,,,,,TRUE,,,,,"[-80.12908, 26.05739], "
,1615115559,3/7/21 11:12 AM,26.05742,-80.12884,256.8,0,,,,,TRUE,,,,,"[-80.12884, 26.05742], "
,1615119129,3/7/21 12:12 PM,26.05738,-80.12903,349.1,0,,,,,TRUE,,,,,"[-80.12903, 26.05738], "
,1615122765,3/7/21 1:12 PM,26.05752,-80.12906,151.1,0,,,,,TRUE,,,,,"[-80.12906, 26.05752], "
,1615126337,3/7/21 2:12 PM,26.05739,-80.12898,6.7,0,,,,,TRUE,,,,,"[-80.12898, 26.05739], "
,1615129969,3/7/21 3:12 PM,26.05777,-80.12893,178.1,0,,,,,TRUE,,,,,"[-80.12893, 26.05777], "
,1615133541,3/7/21 4:12 PM,26.0575,-80.12892,171.5,0,,,,,TRUE,,,,,"[-80.12892, 26.0575], "
,1615137142,3/7/21 5:12 PM,26.0572,-80.12887,339.4,0.1,,,,,TRUE,,,,,"[-80.12887, 26.0572], "
,1615140777,3/7/21 6:12 PM,26.05799,-80.1292,174.2,0.1,,,,,TRUE,,,,,"[-80.1292, 26.05799], "
,1615144347,3/7/21 7:12 PM,26.0572,-80.12911,66.5,0,,,,,TRUE,,,,,"[-80.12911, 26.0572], "
,1615147948,3/7/21 8:12 PM,26.05729,-80.12888,303.7,0,,,,,TRUE,,,,,"[-80.12888, 26.05729], "
,1615151521,3/7/21 9:12 PM,26.05735,-80.12898,240.9,0,,,,,TRUE,,,,,"[-80.12898, 26.05735], "
,1615155122,3/7/21 10:12 PM,26.05734,-80.129,163.3,0,,,,,TRUE,,,,,"[-80.129, 26.05734], "
,1615158724,3/7/21 11:12 PM,26.05728,-80.12898,335.8,0,,,,,TRUE,,,,,"[-80.12898, 26.05728], "
,1615162357,3/8/21 12:12 AM,26.05736,-80.12902,151.7,0,,,,,TRUE,,,,,"[-80.12902, 26.05736], "
,1615165959,3/8/21 1:12 AM,26.05726,-80.12896,351.5,0,,,,,TRUE,,,,,"[-80.12896, 26.05726], "
,1615169531,3/8/21 2:12 AM,26.05732,-80.12897,341.4,0,,,,,TRUE,,,,,"[-80.12897, 26.05732], "
,1615173161,3/8/21 3:12 AM,26.0574,-80.129,218.2,0,,,,,TRUE,,,,,"[-80.129, 26.0574], "
,1615176762,3/8/21 4:12 AM,26.05732,-80.12907,55.6,0,,,,,TRUE,,,,,"[-80.12907, 26.05732], "
,1615180364,3/8/21 5:12 AM,26.0574,-80.12894,198.6,0,,,,,TRUE,,,,,"[-80.12894, 26.0574], "
,1615183965,3/8/21 6:12 AM,26.05724,-80.129,343.3,0,,,,,TRUE,,,,,"[-80.129, 26.05724], "
,1615187597,3/8/21 7:13 AM,26.05736,-80.12904,60.9,0,,,,,TRUE,,,,,"[-80.12904, 26.05736], "
,1615191137,3/8/21 8:12 AM,26.05742,-80.12892,219.7,0,,,,,TRUE,,,,,"[-80.12892, 26.05742], "
,1615194767,3/8/21 9:12 AM,26.05729,-80.12904,6.8,0,,,,,TRUE,,,,,"[-80.12904, 26.05729], "
,1615198370,3/8/21 10:12 AM,26.05744,-80.12902,155.8,0,,,,,TRUE,,,,,"[-80.12902, 26.05744], "
,1615201942,3/8/21 11:12 AM,26.05738,-80.12899,21.8,0,,,,,TRUE,,,,,"[-80.12899, 26.05738], "
,1615205544,3/8/21 12:12 PM,26.05747,-80.12895,239.1,0,,,,,TRUE,,,,,"[-80.12895, 26.05747], "
,1615209144,3/8/21 1:12 PM,26.0574,-80.12908,62.5,0,,,,,TRUE,,,,,"[-80.12908, 26.0574], "
,1615212748,3/8/21 2:12 PM,26.05747,-80.12893,270,0,,,,,TRUE,,,,,"[-80.12893, 26.05747], "
,1615216350,3/8/21 3:12 PM,26.05747,-80.12908,90,0,,,,,TRUE,,,,,"[-80.12908, 26.05747], "
,1615219955,3/8/21 4:12 PM,26.05747,-80.12893,196.7,0,,,,,TRUE,,,,,"[-80.12893, 26.05747], "
,1615223556,3/8/21 5:12 PM,26.05732,-80.12898,270,0,,,,,TRUE,,,,,"[-80.12898, 26.05732], "
,1615227158,3/8/21 6:12 PM,26.05732,-80.12914,72.4,0,,,,,TRUE,,,,,"[-80.12914, 26.05732], "
,1615230729,3/8/21 7:12 PM,26.05736,-80.129,29.3,0,,,,,TRUE,,,,,"[-80.129, 26.05736], "
,1615234361,3/8/21 8:12 PM,26.05744,-80.12895,205.8,0,,,,,TRUE,,,,,"[-80.12895, 26.05744], "
,1615237934,3/8/21 9:12 PM,26.05731,-80.12902,14.4,0,,,,,TRUE,,,,,"[-80.12902, 26.05731], "
,1615241538,3/8/21 10:12 PM,26.05738,-80.129,180,0,,,,,TRUE,,,,,"[-80.129, 26.05738], "
,1615245144,3/8/21 11:12 PM,26.05732,-80.129,60.9,0,,,,,TRUE,,,,,"[-80.129, 26.05732], "
,1615248756,3/9/21 12:12 AM,26.05734,-80.12896,4,0,,,,,TRUE,,,,,"[-80.12896, 26.05734], "
